,Country Name,Country Code,Year,GDP,Health Spendings,Life Expectancy,Population
0,Australia,AUS,1971,45149512823.3845,212.481,71.0682926829268,12937000.0
1,Australia,AUS,1972,51967289719.6262,226.456,71.4575609756098,13177000.0
2,Australia,AUS,1973,63737347853.9398,251.009,71.8468292682927,13380000.0
3,Australia,AUS,1974,88831245394.252,306.834,72.2360975609756,13723000.0
4,Australia,AUS,1975,97171924074.8327,374.28,72.6253658536586,13893000.0
5,Australia,AUS,1976,104921215177.108,405.921,73.0146341463415,14033000.0
6,Australia,AUS,1977,110201881165.405,450.006,73.3443902439024,14192000.0
7,Australia,AUS,1978,118338596886.984,483.151,73.6741463414634,14358000.0
8,Australia,AUS,1979,134712029989.776,526.598,74.0039024390244,14514000.0
9,Australia,AUS,1980,149776044568.245,592.218,74.3336585365854,14692000.0
10,Australia,AUS,1981,176642284918.147,668.01,74.6634146341463,14927000.0
11,Australia,AUS,1982,193770274743.462,705.291,74.9048780487805,15178000.0
12,Australia,AUS,1983,177030416471.689,757.182,75.1463414634146,15369000.0
13,Australia,AUS,1984,193242166274.226,803.593,75.3878048780488,15544000.0
14,Australia,AUS,1985,180235483623.533,855.24,75.6292682926829,15758000.0
15,Australia,AUS,1986,182036933407.946,904.27,75.8707317073171,16018400.0
16,Australia,AUS,1987,189061672842.774,952.355,76.1517073170732,16263900.0
17,Australia,AUS,1988,235658469150.175,1027.612,76.4326829268293,16532200.0
18,Australia,AUS,1989,299272046250.305,1097.028,76.7136585365854,16814400.0
19,Australia,AUS,1990,310781069642.17,1165.903,76.9946341463415,17065100.0
20,Australia,AUS,1991,325315909269.288,1233.994,77.2756097560976,17284000.0
21,Australia,AUS,1992,324884257479.043,1305.137,77.3780487804878,17495000.0
22,Australia,AUS,1993,311549325463.744,1372.783,77.8780487804878,17667000.0
23,Australia,AUS,1994,322213766862.677,1454.12,77.8780487804878,17855000.0
24,Australia,AUS,1995,367216364716.365,1536.999,77.8292682926829,18072000.0
25,Australia,AUS,1996,400302731411.229,1642.462,78.0780487804878,18311000.0
26,Australia,AUS,1997,434568007512.913,1727.251,78.4804878048781,18517000.0
27,Australia,AUS,1998,398899138574.239,1838.642,78.6317073170732,18711000.0
28,Australia,AUS,1999,388608221581.652,1956.897,78.9317073170732,18926000.0
29,Australia,AUS,2000,415222633925.768,2153.634,79.2341463414634,19153000.0
30,Australia,AUS,2001,378376086723.194,2289.326,79.6341463414634,19413000.0
31,Australia,AUS,2002,394648911678.527,2481.046,79.9365853658537,19651400.0
32,Australia,AUS,2003,466488060570.763,2577.159,80.2390243902439,19895400.0
33,Australia,AUS,2004,612490396927.017,2816.73,80.490243902439,20127400.0
34,Australia,AUS,2005,693407758231.845,2872.44,80.8414634146341,20394800.0
35,Australia,AUS,2006,746054207846.661,2994.952,81.0414634146342,20697900.0
36,Australia,AUS,2007,853099630996.31,3197.517,81.2926829268293,20827600.0
37,Australia,AUS,2008,1053995523724.26,3350.144,81.3951219512195,21249200.0
38,Australia,AUS,2009,927805183330.879,3421.883,81.5439024390244,21691700.0
39,Australia,AUS,2010,1146138465603.81,3595.14,81.6951219512195,22031750.0
40,Australia,AUS,2011,1396649906339.35,3809.112,81.8951219512195,22340024.0
41,Australia,AUS,2012,1546151783872.96,3854.19,82.0463414634146,22733465.0
42,Australia,AUS,2013,1576184467015.49,4092.619,82.1487804878049,23128129.0
43,Australia,AUS,2014,1467483705131.74,4190.269,82.3,23475686.0
44,Australia,AUS,2015,1351693984524.5,4383.645,82.4,23815995.0
45,Australia,AUS,2016,1208846993739.99,4624.966,82.4487804878049,24190907.0
46,Australia,AUS,2017,1329188475752.32,4659.025,82.5,24601860.0
47,Australia,AUS,2018,1432881172002.17,4793.46,82.7487804878049,24982688.0
48,Australia,AUS,2019,1396567014733.23,4919.24,82.9,25365745.0
49,Austria,AUT,1970,15373005557.0257,173.135,69.9146341463415,7467086.0
50,Austria,AUT,1971,17858486066.7474,188.992,70.1146341463415,7500482.0
51,Austria,AUT,1972,22059612476.9332,208.928,70.4634146341463,7544201.0
52,Austria,AUT,1973,29515467706.796,237.495,71.0146341463415,7586115.0
53,Austria,AUT,1974,35189299911.6608,282.752,71.0121951219512,7599038.0
54,Austria,AUT,1975,40059206763.056,386.495,71.1146341463415,7578903.0
55,Austria,AUT,1976,42959976221.5234,438.841,71.5658536585366,7565525.0
56,Austria,AUT,1977,51545758887.6863,485.454,71.9146341463415,7568430.0
57,Austria,AUT,1978,62052259073.2493,545.115,72.0121951219512,7562305.0
58,Austria,AUT,1979,73937296963.4586,623.708,72.3121951219512,7549425.0
59,Austria,AUT,1980,82058912997.2346,709.825,72.4634146341463,7549433.0
60,Austria,AUT,1981,71034228443.062,658.745,72.8121951219512,7568710.0
61,Austria,AUT,1982,71275287569.5733,703.043,72.9609756097561,7574140.0
62,Austria,AUT,1983,72121016546.6524,735.286,73.0121951219512,7561910.0
63,Austria,AUT,1984,67985344886.8716,769.165,73.6121951219512,7561434.0
64,Austria,AUT,1985,69386774408.0872,827.725,73.8146341463415,7564985.0
65,Austria,AUT,1986,99036164939.1618,888.038,74.3170731707317,7569794.0
66,Austria,AUT,1987,124168442533.74,981.277,74.7682926829268,7574586.0
67,Austria,AUT,1988,133339397080.129,1049.586,75.2170731707317,7585317.0
68,Austria,AUT,1989,133105805512.22,1161.045,75.2658536585366,7619567.0
69,Austria,AUT,1990,166463386179.354,1480.088,75.5682926829269,7677850.0
70,Austria,AUT,1991,173794177961.108,1583.43,75.6170731707317,7754891.0
71,Austria,AUT,1992,195078126721.763,1704.333,75.8170731707317,7840709.0
72,Austria,AUT,1993,190379720809.18,1847.168,76.0682926829268,7905633.0
73,Austria,AUT,1994,203535242741.838,2014.301,76.419512195122,7936118.0
74,Austria,AUT,1995,241038283062.645,2083.042,76.6682926829268,7948278.0
75,Austria,AUT,1996,237250948791.266,2158.372,76.8707317073171,7959017.0
76,Austria,AUT,1997,212790348404.555,2262.964,77.319512195122,7968041.0
77,Austria,AUT,1998,218259904401.956,2426.831,77.6707317073171,7976789.0
78,Austria,AUT,1999,217185787342.851,2569.345,77.8756097560976,7992324.0
79,Austria,AUT,2000,196799778883.361,2802.632,78.1268292682927,8011566.0
80,Austria,AUT,2001,197337879194.631,2857.931,78.5756097560976,8042293.0
81,Austria,AUT,2002,213377771503.858,3101.02,78.6780487804878,8081957.0
82,Austria,AUT,2003,261695778781.038,3197.296,78.6317073170732,8121423.0
83,Austria,AUT,2004,300904221504.842,3410.507,79.1804878048781,8171966.0
84,Austria,AUT,2005,315974418604.651,3475.867,79.3317073170732,8227829.0
85,Austria,AUT,2006,335998557270.104,3632.094,79.8804878048781,8268641.0
86,Austria,AUT,2007,388691445387.353,3793.505,80.1804878048781,8295487.0
87,Austria,AUT,2008,430294287388.311,4009.305,80.4317073170732,8321496.0
88,Austria,AUT,2009,400172297860.517,4097.535,80.3317073170732,8343323.0
89,Austria,AUT,2010,391892746544.69,4261.055,80.5804878048781,8363404.0
90,Austria,AUT,2011,431120310088.82,4345.16,80.9829268292683,8391643.0
91,Austria,AUT,2012,409425234155.263,4588.344,80.9365853658537,8429991.0
92,Austria,AUT,2013,430068712971.867,4767.085,81.1365853658537,8479823.0
93,Austria,AUT,2014,441996131736.508,4858.33,81.490243902439,8546356.0
94,Austria,AUT,2015,381817565893.574,4943.515,81.190243902439,8642699.0
95,Austria,AUT,2016,395568644341.038,5195.531,81.6414634146342,8736668.0
96,Austria,AUT,2017,416207272209.538,5315.353,81.6439024390244,8797566.0
97,Austria,AUT,2018,454872626780.005,5544.767,81.6926829268293,8840521.0
98,Austria,AUT,2019,445075391688.156,5705.102,81.7926829268293,8879920.0
99,Austria,AUT,2020,430947393757.511,5899.139,,8917205.0
100,Belgium,BEL,1970,26706196046.7931,149.352,70.9719512195122,9655549.0
101,Belgium,BEL,1971,29821661869.912,164.656,71.0604878048781,9673162.0
102,Belgium,BEL,1972,37209418018.5134,186.028,71.4051219512195,9711115.0
103,Belgium,BEL,1973,47743801490.3747,224.107,71.6353658536586,9741720.0
104,Belgium,BEL,1974,56033077879.0389,257.013,71.9858536585366,9772419.0
105,Belgium,BEL,1975,65678189097.2908,334.845,71.9712195121951,9800700.0
106,Belgium,BEL,1976,71113882967.6071,384.119,72.119756097561,9818227.0
107,Belgium,BEL,1977,82839905458.6382,445.49,72.7739024390244,9830358.0
108,Belgium,BEL,1978,101246526194.441,501.967,72.6980487804878,9839534.0
109,Belgium,BEL,1979,116315456796.918,562.109,73.1936585365854,9848382.0
110,Belgium,BEL,1980,126829314388.191,591.562,73.2070731707317,9859242.0
111,Belgium,BEL,1981,104730018470.23,667.877,73.6217073170732,9858982.0
112,Belgium,BEL,1982,92095926187.5331,740.654,73.8880487804878,9856303.0
113,Belgium,BEL,1983,87184239053.2544,784.993,73.8690243902439,9855520.0
114,Belgium,BEL,1984,83349530159.1734,812.339,74.4048780487805,9855372.0
115,Belgium,BEL,1985,86268264148.3796,864.589,74.520243902439,9858308.0
116,Belgium,BEL,1986,120018787249.413,943.43,74.7317073170732,9861823.0
117,Belgium,BEL,1987,149394404105.889,1008.199,75.3658536585366,9870234.0
118,Belgium,BEL,1988,162299103675.261,1110.139,75.5658536585366,9901664.0
119,Belgium,BEL,1989,164221056511.057,1201.928,75.6326829268293,9937697.0
120,Belgium,BEL,1990,205331747947.851,1299.982,76.0519512195122,9967379.0
121,Belgium,BEL,1991,210510999409.333,1418.904,76.1921951219512,10004486.0
122,Belgium,BEL,1992,234781652446.675,1523.458,76.3512195121951,10045158.0
123,Belgium,BEL,1993,224721795708.955,1581.362,76.3453658536585,10084475.0
124,Belgium,BEL,1994,244884129491.198,1619.339,76.6917073170732,10115603.0
125,Belgium,BEL,1995,288025588396.278,1668.274,76.8407317073171,10136811.0
126,Belgium,BEL,1996,279201433224.756,1766.333,77.1873170731707,10156637.0
127,Belgium,BEL,1997,252708051420.839,1813.062,77.3707317073171,10181245.0
128,Belgium,BEL,1998,258528339631.029,1880.634,77.4731707317073,10203008.0
129,Belgium,BEL,1999,258158533986.789,2011.684,77.619512195122,10226419.0
130,Belgium,BEL,2000,236204532891.1,2297.144,77.7219512195122,10251250.0
131,Belgium,BEL,2001,236541297539.15,2403.251,77.9731707317073,10286570.0
132,Belgium,BEL,2002,257157820440.429,2644.144,78.0756097560976,10332785.0
133,Belgium,BEL,2003,317381715575.621,2916.002,78.1292682926829,10376133.0
134,Belgium,BEL,2004,368537000248.324,3098.728,78.8780487804878,10421137.0
135,Belgium,BEL,2005,385570948886.954,3116.758,78.9804878048781,10478617.0
136,Belgium,BEL,2006,407918078032.869,3203.831,79.380487804878,10547958.0
137,Belgium,BEL,2007,470324254037.777,3316.511,79.7829268292683,10625700.0
138,Belgium,BEL,2008,515223524241.98,3557.974,79.6804878048781,10709973.0
139,Belgium,BEL,2009,481345929424.84,3729.954,80.0341463414634,10796493.0
140,Belgium,BEL,2010,480951629493.033,3922.228,80.1829268292683,10895586.0
141,Belgium,BEL,2011,522645519183.591,4065.113,80.5853658536585,11038264.0
142,Belgium,BEL,2012,496181260258.3,4243.908,80.3853658536585,11106932.0
143,Belgium,BEL,2013,521642714407.843,4435.931,80.5878048780488,11159407.0
144,Belgium,BEL,2014,534678075827.361,4588.226,81.2878048780488,11209057.0
145,Belgium,BEL,2015,462149679343.822,4654.247,80.9926829268293,11274196.0
146,Belgium,BEL,2016,475739588764.759,5003.902,81.4390243902439,11331422.0
147,Belgium,BEL,2017,501522868356.441,5136.174,81.4926829268293,11375158.0
148,Belgium,BEL,2018,543410654016.602,5358.892,81.5951219512195,11427054.0
149,Belgium,BEL,2019,533254518108.234,5458.401,81.7463414634146,11488980.0
150,Bulgaria,BGR,2003,21144983551.6823,625.948,72.0658536585366,7775327.0
151,Bulgaria,BGR,2004,26157894736.8421,655.43,72.5634146341463,7716860.0
152,Bulgaria,BGR,2005,29869283400.0381,711.3,72.5609756097561,7658972.0
153,Bulgaria,BGR,2006,34379808888.6039,725.598,72.6121951219512,7601022.0
154,Bulgaria,BGR,2007,44405101469.5591,780.652,72.6634146341463,7545338.0
155,Bulgaria,BGR,2008,54438966419.8639,872.776,72.9634146341463,7492561.0
156,Bulgaria,BGR,2009,52023504656.2878,898.469,73.4121951219512,7444443.0
157,Bulgaria,BGR,2010,50381825504.2642,1033.246,73.5121951219512,7395599.0
158,Bulgaria,BGR,2011,57386216850.3377,1137.574,74.1634146341463,7348328.0
159,Bulgaria,BGR,2012,54033250328.5151,1256.27,74.3146341463415,7305888.0
160,Bulgaria,BGR,2013,55615397665.5809,1239.464,74.8609756097561,7265115.0
161,Bulgaria,BGR,2014,56901994980.3283,1408.178,74.4658536585366,7223938.0
162,Bulgaria,BGR,2015,50647442756.7445,1436.623,74.6146341463415,7177991.0
163,Bulgaria,BGR,2016,53806894796.3801,1598.353,74.8121951219512,7127822.0
164,Bulgaria,BGR,2017,58971520599.2509,1692.692,74.8146341463415,7075947.0
165,Bulgaria,BGR,2018,66230155099.5775,1784.062,74.9634146341464,7025037.0
166,Bulgaria,BGR,2019,68558815111.6199,1842.048,74.9146341463415,6975761.0
167,Brazil,BRA,2011,2616200980392.16,1178.694,73.921,197514541.0
168,Brazil,BRA,2012,2465188674415.03,1222.604,74.209,199287292.0
169,Brazil,BRA,2013,2472806919901.67,1299.214,74.483,201035904.0
170,Brazil,BRA,2014,2455993625159.37,1376.439,74.745,202763744.0
171,Brazil,BRA,2015,1802214373741.32,1360.799,74.994,204471759.0
172,Brazil,BRA,2016,1795700168991.49,1339.996,75.23,206163056.0
173,Brazil,BRA,2017,2063507864886.88,1391.372,75.456,207833825.0
174,Brazil,BRA,2018,1916947014067.55,1454.76,75.672,209469320.0
175,Brazil,BRA,2019,1877810514260.36,1513.891,75.881,211049519.0
176,Canada,CAN,1970,87896095320.1263,273.144,72.7004878048781,21324000.0
177,Canada,CAN,1971,99271961774.6088,313.296,73.0292682926829,21962032.0
178,Canada,CAN,1972,113082820486.918,338.121,72.9339024390244,22218463.0
179,Canada,CAN,1973,131321858814.119,366.622,73.1626829268293,22491777.0
180,Canada,CAN,1974,160408697341.513,420.069,73.2375609756098,22807969.0
181,Canada,CAN,1975,173834029689.343,487.35,73.5217073170732,23143275.0
182,Canada,CAN,1976,206575564908.722,543.173,73.8560975609756,23449808.0
183,Canada,CAN,1977,211612157028.679,580.632,74.2156097560976,23725843.0
184,Canada,CAN,1978,218632867537.477,624.607,74.529756097561,23963203.0
185,Canada,CAN,1979,243072102612.259,692.06,74.8663414634146,24201544.0
186,Canada,CAN,1980,273853826548.067,791.572,75.0780487804878,24515667.0
187,Canada,CAN,1981,306214863624.99,898.536,75.4634146341463,24819915.0
188,Canada,CAN,1982,313506525087.136,995.784,75.7634146341463,25116942.0
189,Canada,CAN,1983,340547711781.889,1066.424,76.0658536585366,25366451.0
190,Canada,CAN,1984,355372558103.621,1134.677,76.2170731707317,25607053.0
191,Canada,CAN,1985,364756499450.751,1212.484,76.3682926829268,25842116.0
192,Canada,CAN,1986,377437927311.983,1278.429,76.519512195122,26100278.0
193,Canada,CAN,1987,431316742081.448,1357.036,76.719512195122,26446601.0
194,Canada,CAN,1988,507354351182.254,1460.854,76.919512195122,26791747.0
195,Canada,CAN,1989,565055743243.243,1579.06,77.119512195122,27276781.0
196,Canada,CAN,1990,593929550908.468,1699.253,77.4219512195122,27691138.0
197,Canada,CAN,1991,610328183643.188,1804.656,77.6219512195122,28037420.0
198,Canada,CAN,1992,592387689252.916,1896.876,77.7243902439024,28371264.0
199,Canada,CAN,1993,577170761956.438,1930.297,77.8243902439025,28684764.0
200,Canada,CAN,1994,578139279437.61,1961.593,77.8268292682927,29000663.0
201,Canada,CAN,1995,604031623433.401,1984.334,78.0292682926829,29302311.0
202,Canada,CAN,1996,628546387972.131,1999.164,78.1804878048781,29610218.0
203,Canada,CAN,1997,654986999855.554,2091.353,78.4317073170732,29905948.0
204,Canada,CAN,1998,634000000000.0,2199.791,78.6341463414634,30155173.0
205,Canada,CAN,1999,678412196271.118,2278.254,78.8853658536585,30401286.0
206,Canada,CAN,2000,744773415931.587,2450.981,79.1365853658537,30685730.0
207,Canada,CAN,2001,738981792355.372,2622.729,79.3390243902439,31020902.0
208,Canada,CAN,2002,760649334098.005,2758.065,79.490243902439,31360079.0
209,Canada,CAN,2003,895540646634.787,2912.455,79.7414634146342,31644028.0
210,Canada,CAN,2004,1026690238278.25,3120.838,79.8926829268293,31940655.0
211,Canada,CAN,2005,1173108598778.68,3291.912,80.1926829268293,32243753.0
212,Canada,CAN,2006,1319264809590.97,3484.943,80.3439024390244,32571174.0
213,Canada,CAN,2007,1468820407783.26,3706.77,80.5439024390244,32889025.0
214,Canada,CAN,2008,1552989690721.65,3849.363,80.6951219512195,33247118.0
215,Canada,CAN,2009,1374625142157.29,3949.841,80.9951219512195,33628895.0
216,Canada,CAN,2010,1617343367486.26,4155.309,81.2463414634146,34004889.0
217,Canada,CAN,2011,1793326630174.52,4225.996,81.4487804878049,34339328.0
218,Canada,CAN,2012,1828366481521.6,4332.806,81.6487804878049,34714222.0
219,Canada,CAN,2013,1846597421834.98,4424.688,81.7487804878049,35082954.0
220,Canada,CAN,2014,1805749878439.94,4532.59,81.8,35437435.0
221,Canada,CAN,2015,1556508816217.14,4630.79,81.9,35702908.0
222,Canada,CAN,2016,1527994741907.43,5039.601,81.9,36109487.0
223,Canada,CAN,2017,1649265644244.09,5138.19,81.9,36545295.0
224,Canada,CAN,2018,1721853332869.63,5330.848,82.0487804878049,37065178.0
225,Canada,CAN,2019,1741576393905.98,5370.442,82.0487804878049,37593384.0
226,Switzerland,CHE,1970,,326.042,73.020243902439,6180877.0
227,Switzerland,CHE,1971,,376.44,73.1307317073171,6213399.0
228,Switzerland,CHE,1972,,405.248,73.6443902439024,6260956.0
229,Switzerland,CHE,1973,,439.955,73.9409756097561,6307347.0
230,Switzerland,CHE,1974,,507.533,74.2870731707317,6341405.0
231,Switzerland,CHE,1975,,584.204,74.6656097560976,6338632.0
232,Switzerland,CHE,1976,,635.857,74.7853658536585,6302504.0
233,Switzerland,CHE,1977,,689.423,75.2380487804878,6281174.0
234,Switzerland,CHE,1978,,763.119,75.1873170731707,6281738.0
235,Switzerland,CHE,1979,,842.086,75.4660975609756,6294365.0
236,Switzerland,CHE,1980,122660905890.076,959.15,75.4592682926829,6319408.0
237,Switzerland,CHE,1981,112339195092.149,1066.763,75.6931707317073,6354074.0
238,Switzerland,CHE,1982,115140108850.909,1145.053,76.0339024390244,6391309.0
239,Switzerland,CHE,1983,114730757467.486,1250.217,76.0312195121951,6418773.0
240,Switzerland,CHE,1984,109547355832.66,1298.981,76.6085365853659,6441865.0
241,Switzerland,CHE,1985,111073640470.473,1484.93,76.7336585365854,6470365.0
242,Switzerland,CHE,1986,159223703930.18,1598.81,76.8990243902439,6504124.0
243,Switzerland,CHE,1987,199403912956.009,1717.958,77.1975609756098,6545106.0
244,Switzerland,CHE,1988,215721878630.493,1854.066,77.2265853658537,6593386.0
245,Switzerland,CHE,1989,208280848462.62,2015.32,77.4212195121951,6646912.0
246,Switzerland,CHE,1990,265987061618.198,2132.862,77.2424390243902,6715519.0
247,Switzerland,CHE,1991,269127820781.032,2331.041,77.5146341463415,6799978.0
248,Switzerland,CHE,1992,280156819798.037,2430.499,77.8060975609756,6875364.0
249,Switzerland,CHE,1993,272466458446.129,2488.549,78.0853658536586,6938265.0
250,Switzerland,CHE,1994,301628489434.818,2622.539,78.35,6993795.0
251,Switzerland,CHE,1995,353132515010.571,2607.227,78.4170731707317,7040687.0
252,Switzerland,CHE,1996,340471241909.385,2763.774,78.8960975609756,7071850.0
253,Switzerland,CHE,1997,295121356714.67,2870.85,79.079512195122,7088906.0
254,Switzerland,CHE,1998,303882354117.809,2987.841,79.3243902439025,7110001.0
255,Switzerland,CHE,1999,298520480628.412,3103.729,79.580487804878,7143991.0
256,Switzerland,CHE,2000,279841151705.353,3324.807,79.6804878048781,7184250.0
257,Switzerland,CHE,2001,287226531168.523,3552.849,80.1804878048781,7229854.0
258,Switzerland,CHE,2002,310175772488.13,3887.07,80.3853658536585,7284753.0
259,Switzerland,CHE,2003,363063293977.872,3914.367,80.5365853658537,7339001.0
260,Switzerland,CHE,2004,405531321270.607,4107.444,81.0878048780488,7389625.0
261,Switzerland,CHE,2005,420544947799.55,4106.056,81.2365853658537,7437115.0
262,Switzerland,CHE,2006,443801905407.561,4231.196,81.490243902439,7483934.0
263,Switzerland,CHE,2007,493537376707.764,4594.719,81.7414634146342,7551117.0
264,Switzerland,CHE,2008,570304197211.707,4905.055,81.9926829268293,7647675.0
265,Switzerland,CHE,2009,558199868578.256,5068.296,82.0439024390244,7743831.0
266,Switzerland,CHE,2010,603434493402.679,5091.676,82.2463414634147,7824909.0
267,Switzerland,CHE,2011,722038242134.62,5259.578,82.6951219512195,7912398.0
268,Switzerland,CHE,2012,692109693986.886,5565.319,82.6975609756098,7996861.0
269,Switzerland,CHE,2013,712748124222.61,5923.911,82.7975609756098,8089346.0
270,Switzerland,CHE,2014,734396591036.932,6158.682,83.1975609756098,8188649.0
271,Switzerland,CHE,2015,702149580770.901,6465.885,82.8975609756098,8282396.0
272,Switzerland,CHE,2016,695600652899.283,6808.027,83.6024390243903,8373338.0
273,Switzerland,CHE,2017,704478516963.855,6866.474,83.5512195121951,8451840.0
274,Switzerland,CHE,2018,735539301552.674,6978.086,83.7536585365854,8514329.0
275,Switzerland,CHE,2019,731767398052.879,7138.064,83.7048780487805,8575280.0
276,Chile,CHL,2000,77860932151.8471,591.302,76.366,15342350.0
277,Chile,CHL,2001,70979923960.3742,620.924,76.634,15516112.0
278,Chile,CHL,2002,69736811435.1032,652.705,76.894,15684413.0
279,Chile,CHL,2003,75643459839.6008,706.703,77.146,15849649.0
280,Chile,CHL,2004,99210392857.6116,766.566,77.391,16014972.0
281,Chile,CHL,2005,122964812046.073,810.691,77.63,16182713.0
282,Chile,CHL,2006,154788024805.808,959.483,77.865,16354507.0
283,Chile,CHL,2007,173605968179.255,1060.721,78.099,16530201.0
284,Chile,CHL,2008,179638496278.574,1129.411,78.33,16708255.0
285,Chile,CHL,2009,172389498444.62,1310.57,78.558,16886184.0
286,Chile,CHL,2010,218537551220.071,1254.254,78.779,17062531.0
287,Chile,CHL,2011,252251992029.442,1355.452,78.986,17233584.0
288,Chile,CHL,2012,267122320056.702,1485.284,79.176,17400359.0
289,Chile,CHL,2013,278384332694.359,1658.112,79.349,17571511.0
290,Chile,CHL,2014,260541637327.864,1754.988,79.504,17758969.0
291,Chile,CHL,2015,243919079437.373,1833.552,79.646,17969356.0
292,Chile,CHL,2016,250440149690.889,1941.256,79.779,18209072.0
293,Chile,CHL,2017,277034675515.671,2119.552,79.909,18470435.0
294,Chile,CHL,2018,297571693064.212,2131.03,80.042,18729166.0
295,Chile,CHL,2019,279385487344.526,2291.464,80.181,18952035.0
296,Chile,CHL,2020,252940023046.011,2231.567,,19116209.0
297,China,CHN,2011,7551500124197.17,438.725,74.708,1344130000.0
298,China,CHN,2012,8532229986993.65,508.815,75.013,1350695000.0
299,China,CHN,2013,9570406235659.64,561.66,75.321,1357380000.0
300,China,CHN,2014,10475682920597.7,595.513,75.629,1364270000.0
301,China,CHN,2015,11061553079871.5,635.149,75.928,1371220000.0
302,China,CHN,2016,11233276536744.7,668.096,76.21,1378665000.0
303,China,CHN,2017,12310409370894.2,730.375,76.47,1386395000.0
304,China,CHN,2018,13894817549380.3,810.845,76.704,1392730000.0
305,Colombia,COL,2011,334943871931.745,791.69,75.655,45662747.0
306,Colombia,COL,2012,370921320483.841,838.282,75.882,46075721.0
307,Colombia,COL,2013,382116126448.554,925.428,76.105,46495492.0
308,Colombia,COL,2014,381112119657.445,987.342,76.322,46967706.0
309,Colombia,COL,2015,293481748240.779,1035.02,76.531,47520667.0
310,Colombia,COL,2016,282825009887.458,1101.628,76.732,48175048.0
311,Colombia,COL,2017,311883730690.129,1139.442,76.925,48909844.0
312,Colombia,COL,2018,334198214706.209,1195.354,77.109,49661056.0
313,Colombia,COL,2019,323429888934.257,1276.209,77.287,50339443.0
314,Costa Rica,CRI,2011,42762617081.6522,1176.161,78.919,4633086.0
315,Costa Rica,CRI,2012,47231651864.8284,1218.357,79.074,4688003.0
316,Costa Rica,CRI,2013,50949672205.9168,1238.096,79.234,4742111.0
317,Costa Rica,CRI,2014,52016408950.8936,1312.446,79.398,4795390.0
318,Costa Rica,CRI,2015,56441917652.9812,1382.59,79.565,4847805.0
319,Costa Rica,CRI,2016,58847016044.7363,1413.267,79.738,4899336.0
320,Costa Rica,CRI,2017,60516043590.1832,1445.438,79.914,4949955.0
321,Costa Rica,CRI,2018,62335931464.4979,1548.048,80.095,4999443.0
322,Costa Rica,CRI,2019,63951114302.2599,1599.817,80.279,5047561.0
323,Cyprus,CYP,2003,14547325028.3126,1399.491,78.385,993562.0
324,Cyprus,CYP,2004,17320552500.0,1427.662,78.506,1010410.0
325,Cyprus,CYP,2005,18433411267.2553,1484.06,78.63,1027657.0
326,Cyprus,CYP,2006,20072786350.5206,1574.93,78.764,1045508.0
327,Cyprus,CYP,2007,23968764029.5647,1711.96,78.91,1063708.0
328,Cyprus,CYP,2008,27844698989.3072,2041.556,79.071,1081568.0
329,Cyprus,CYP,2009,25945391775.4932,2073.567,79.245,1098089.0
330,Cyprus,CYP,2010,25732432719.0773,2075.766,79.43,1112617.0
331,Cyprus,CYP,2011,27565469097.9955,2022.71,79.621,1124837.0
332,Cyprus,CYP,2012,24978513426.6992,1990.164,79.812,1135046.0
333,Cyprus,CYP,2013,23900872625.8467,2017.033,79.999,1143866.0
334,Cyprus,CYP,2014,23156850006.6427,2028.17,80.178,1152297.0
335,Cyprus,CYP,2015,19842404304.8929,2065.978,80.35,1160987.0
336,Cyprus,CYP,2016,20953442550.3653,2267.338,80.513,1170189.0
337,Cyprus,CYP,2017,22729184365.1152,2384.063,80.672,1179685.0
338,Cyprus,CYP,2018,25309818138.8758,2606.43,80.828,1189262.0
339,Cyprus,CYP,2019,24949065263.6292,2722.232,80.982,1198574.0
340,Czech Republic,CZE,1990,40728950704.6176,492.298,71.3839024390244,10333355.0
341,Czech Republic,CZE,1991,29859921158.8696,439.639,71.8982926829268,10308578.0
342,Czech Republic,CZE,1992,34805013229.572,463.923,72.2717073170732,10319123.0
343,Czech Republic,CZE,1993,40866748705.1075,660.074,72.7678048780488,10329855.0
344,Czech Republic,CZE,1994,47850203856.1751,727.05,72.9726829268293,10333587.0
345,Czech Republic,CZE,1995,60147174076.8651,807.934,73.0748780487805,10327253.0
346,Czech Republic,CZE,1996,67387788632.9812,858.583,73.7146341463415,10315241.0
347,Czech Republic,CZE,1997,62180159376.1239,869.175,73.8248780487805,10304131.0
348,Czech Republic,CZE,1998,66807429711.411,888.675,74.5146341463415,10294373.0
349,Czech Republic,CZE,1999,65173130995.2212,951.854,74.6682926829268,10283860.0
350,Czech Republic,CZE,2000,61828166496.0941,1025.558,74.9682926829268,10255063.0
351,Czech Republic,CZE,2001,67808032979.5429,1159.782,75.1731707317073,10216605.0
352,Czech Republic,CZE,2002,82196001050.7474,1267.68,75.2219512195122,10196916.0
353,Czech Republic,CZE,2003,100090467581.268,1393.515,75.1707317073171,10193998.0
354,Czech Republic,CZE,2004,119814434353.575,1463.86,75.7219512195122,10197101.0
355,Czech Republic,CZE,2005,137143471328.274,1523.395,75.9243902439025,10211216.0
356,Czech Republic,CZE,2006,156264095664.643,1558.959,76.5243902439024,10238905.0
357,Czech Republic,CZE,2007,190183800884.018,1659.555,76.7243902439025,10298828.0
358,Czech Republic,CZE,2008,236816485762.988,1822.938,76.9756097560976,10384603.0
